Date,yport_sigma,CCI,SBAC,CCI_volume,SBAC_volume,CCI_sigma,SBAC_sigma,yport_sigma_CCI_^GSPC,yport_sigma_SBAC_^GSPC,yport_sigma_CCI_AMT,yport_sigma_SBAC_AMT,yport_sigma_UNH_CI,yport_sigma_UNH_CNC
2019-09-11,0.223322923,131.0441132,240.3484344,2205900,1059800,2.51972246,8.09513981,0.743923983,0.829155105,0.859476849,0.935880019,1.019925412,0.313849261
2019-09-12,0.300616663,132.2589264,243.9798279,1699100,858200,3.263463534,9.758350695,0.730695024,0.804589762,1.071315705,1.177536058,1.002026961,0.249163971
2019-09-13,0.340157622,130.0007782,241.6184235,2276800,742500,3.52882009,10.32734373,0.718313279,0.802509127,1.127155766,1.225075552,0.905957445,0.232866555
2019-09-16,0.453757617,131.4490662,244.3667755,1693800,512900,3.993033831,10.86112184,0.773072042,0.836045102,1.121393677,1.323124415,0.846930886,0.246603538
2019-09-17,0.491214081,135.755722,251.0144653,2057600,654800,4.140815417,10.79983344,0.692306776,0.75561404,1.144392067,1.404843583,0.860878421,0.261633072
2019-09-18,0.470867055,133.9168091,251.4113464,2550800,647600,3.84870806,9.859146478,0.554807725,0.588193182,1.117827491,1.290771849,0.818852307,0.252518198
2019-09-19,0.443373869,134.574234,249.2483826,1599800,737500,3.153928111,7.848886857,0.396524016,0.359024254,0.888254155,1.000695215,0.770330404,0.221377397
2019-09-20,0.418074546,133.9454041,254.7649231,2333900,941900,2.628265643,6.474631255,0.300575604,0.29317772,0.792077395,0.858397996,0.560716802,0.211569285
2019-09-23,0.43779229,134.7648163,253.5743256,1295700,517400,2.003019429,5.359290891,0.239534321,0.228128968,0.817056898,0.721932541,0.359978632,0.181317376
2019-09-24,0.386321554,135.6318512,252.7805786,1289700,781500,1.898316222,5.716546404,0.183451735,0.190938122,0.856783213,0.71044824,0.365129093,0.196291034
2019-09-25,0.373359965,133.4785156,244.088974,1512000,1238500,2.014019271,5.266681436,0.283762099,0.287132356,0.843623248,0.724104581,0.30702724,0.30412793
2019-09-26,0.420750422,135.2983856,244.0492859,1158400,1075900,1.846627448,4.74537404,0.28650052,0.283287604,0.705714747,0.662708438,0.349304614,0.422650651
2019-09-27,0.57801809,131.3632965,234.9806671,2696500,1157300,1.855579976,4.737766922,0.292994056,0.278299674,0.712483513,0.735593662,0.463285785,0.64889442
2019-09-30,0.588310183,132.4495087,239.2669067,2530100,806900,1.566458719,6.106224123,0.273796719,0.25032741,0.7375458,0.758909553,0.483626721,0.691738938
2019-10-01,0.543491481,130.334259,235.228714,2234000,704400,1.4081182,6.635969328,0.259194147,0.239949474,0.741351861,0.66233469,0.438389497,0.672590672
2019-10-02,0.589813816,130.0579681,231.9544678,1981100,622900,1.71719824,7.529251327,0.303685775,0.281620366,0.669122971,0.629202514,0.518109457,0.662904967
2019-10-03,0.555890684,130.8583069,235.4271393,2433300,818500,2.03600935,8.419462594,0.510612342,0.48998497,0.716341352,0.563304958,0.553747088,0.613478652
2019-10-04,0.541337847,131.4109497,234.7326202,2126700,449100,2.093550295,8.593656403,0.554781533,0.520018723,0.940050201,0.680326586,0.446221128,0.508741863
2019-10-07,0.43830838,130.9535828,234.5043945,1673500,414700,2.095342779,7.738102305,0.518207966,0.511961288,1.177387705,0.71704289,0.420591611,0.13716291
2019-10-08,0.306822231,130.610611,235.3080902,2297600,740500,1.994922527,6.426336887,0.475175024,0.482317346,1.325139639,0.688892078,0.400363265,0.218316458
2019-10-09,0.251763676,130.7725525,236.7765198,1475300,375900,1.62892748,4.142488086,0.556160513,0.565050981,1.398452458,0.664270685,0.399197874,0.21366228
2019-10-10,0.266454222,131.6967773,240.9238892,2212600,599200,1.518242667,3.3035361,0.520342819,0.528828576,1.380769451,0.572543467,0.379273936,0.230617107
2019-10-11,0.239082545,130.2294617,239.5844116,1851800,504500,0.700624599,2.540564414,0.477488885,0.48630705,1.083924844,0.487942491,0.366150843,0.242355655
2019-10-14,0.334289885,129.7054291,238.979187,938000,298400,0.735316665,2.760943156,0.50160806,0.492498287,0.888715275,0.38011377,0.321097734,0.241942624
2019-10-15,0.413645639,128.2952728,237.143631,1894100,352900,0.609597825,2.72871939,0.482920657,0.467286234,0.673227998,0.313542034,0.265226699,0.239965585
2019-10-16,0.508782161,128.333374,231.121048,2266500,839700,0.967629341,2.709036694,0.591336035,0.583228772,0.650011535,0.235560317,0.338311678,0.645938836
2019-10-17,0.484092519,132.9925842,238.1656036,2355400,803300,1.177903512,2.873392342,0.559557728,0.595784305,0.445653956,0.184329286,0.502689926,0.792428625
2019-10-18,0.557474337,137.2611847,242.1938934,3120000,931500,1.453996883,2.895476842,0.590226383,0.603419687,0.524424877,0.184585802,0.593314454,0.926360738
2019-10-21,0.835771782,136.5846863,243.9103851,1570600,506600,2.592457656,3.263298586,0.603798669,0.606296098,0.90749887,0.180151787,0.713185265,1.055344697
2019-10-22,0.84920348,134.6314087,243.0670166,1323500,788300,3.118848459,3.646570392,0.579981528,0.605865044,1.02975563,0.191850164,0.729544111,1.113281574
2019-10-23,0.927840632,134.2502747,246.0435791,1301500,762900,3.22750775,3.737390842,0.448193253,0.45519367,1.079788107,0.190449662,0.688495409,1.148621151
2019-10-24,0.919076152,135.0220947,244.6346893,1657700,728200,3.261717986,4.194380078,0.381264173,0.353714063,1.092213911,0.191318026,0.714972206,1.094658166
2019-10-25,0.938928322,134.3455811,242.2434998,2028100,462100,3.350577442,4.431510713,0.305415959,0.233544667,1.246685607,0.249901342,0.680824699,1.010965391
2019-10-28,0.877444415,132.8210754,240.6163025,2219900,723400,3.26080662,4.451245244,0.340616487,0.239584448,1.571609641,0.524374414,0.654520665,0.802053647
2019-10-29,0.778488046,132.4590149,236.8162079,1345000,986300,3.037118666,4.40877295,0.418637241,0.276426335,1.847645226,0.851350565,0.697391572,0.31080412
2019-10-30,0.57539413,132.6781769,240.0011597,1959200,448000,2.486914956,4.440983179,0.440474935,0.356991761,1.631976993,0.894953011,0.674501625,0.317840568
2019-10-31,0.466710654,132.2398682,238.7708282,2397800,524700,1.651265065,2.889229985,0.453877741,0.408292024,1.386791908,0.945666603,0.614802904,0.251023225
2019-11-01,0.476091067,130.9345398,238.3044739,2545300,539000,1.732858048,2.810624785,0.441912127,0.436777918,1.250770564,0.90528404,0.560590918,0.370011148
2019-11-04,0.387531881,128.1523438,232.7680817,1626900,435200,1.656170685,3.016229544,0.443841926,0.47715349,1.219567057,0.857261816,0.549065057,0.410217968
2019-11-05,0.409183757,125.446373,226.9736633,3104000,924000,2.062580739,3.924016968,0.238851766,0.572545827,1.133590631,0.752877092,0.585943153,0.351219311
2019-11-06,0.552374219,127.5901947,229.6922607,2315300,424000,2.9761662,5.612209861,0.222395047,0.287815567,0.984086168,0.722780151,0.354178654,0.341548325
2019-11-07,0.589213536,125.6845779,224.9595032,2122900,619200,3.117448478,5.62248284,0.170526715,0.25218305,0.773691903,0.623753406,0.389800204,0.304279424
2019-11-08,0.5972613,124.6364975,226.6760254,2279700,377300,3.231418883,6.107517498,0.130983749,0.157992272,0.708849991,0.535685833,0.336895943,0.311659798
2019-11-11,0.631911147,124.9223557,226.8347473,1878400,415100,3.316653684,6.072429261,0.118300799,0.149232692,0.698149828,0.56503075,0.291770487,0.355262139
2019-11-12,0.653725583,124.4935684,224.6221771,2657400,637400,3.31602243,5.852395747,0.172214584,0.116190951,0.332333211,0.558417357,0.264135838,0.344780906
2019-11-13,0.594542858,125.1700668,229.5137024,1799100,707900,3.207438946,6.046157761,0.183948479,0.096063712,0.349201444,0.533700419,0.2269578,0.293855215
2019-11-14,0.548009037,127.3615112,233.1451111,2384200,519200,2.753533303,5.146313367,0.176165482,0.117599759,0.502527936,0.470443091,0.227921783,0.371384186
2019-11-15,0.399317618,128.3238525,235.4072876,1732900,643700,2.049939903,4.309744346,0.214789355,0.187639596,0.516530461,0.351986572,0.203609762,0.392799818
2019-11-18,0.292122969,129.5243835,234.3158875,1795400,406700,1.508588892,3.694258116,0.259387603,0.258824485,0.526590687,0.308229384,0.435092232,0.435117999
2019-11-19,0.356951741,127.9808426,238.1159973,2681400,485800,1.751005938,3.893942639,0.349218105,0.310131647,0.519327656,0.36994548,0.458080993,0.437592608
2019-11-20,0.354247474,130.4295502,239.2388763,1620900,505700,1.794146259,4.693678679,0.368435817,0.368835516,0.594367314,0.41696765,0.471918232,0.454772994
2019-11-21,0.41215781,129.0575104,236.2179871,2378400,452600,2.160932994,5.458491726,0.421062139,0.418541444,0.46510532,0.482006697,0.536032162,0.439919756
2019-11-22,0.437081485,126.0752487,230.8916168,1996300,416800,2.220749516,5.162362385,0.432870295,0.399073951,0.37763661,0.454201349,0.555103087,0.410029435
2019-11-25,0.411086008,125.1891174,230.0866852,3021000,738100,2.079017146,4.801736456,0.405824652,0.375968678,0.360045153,0.422527066,0.575304321,0.434797521
2019-11-26,0.421766704,128.0666046,235.6018677,4903300,1335100,2.046086955,4.447634368,0.34454728,0.326445168,0.373929554,0.387882182,0.646646028,0.446303502
2019-11-27,0.404943582,127.4663162,236.0490417,2048600,503400,1.785136437,3.319037631,0.311020512,0.27026134,0.377689279,0.318728928,0.650008065,0.53785495
2019-11-29,0.364678166,127.3519897,234.9857483,859100,239500,1.553673661,2.898875169,0.283290168,0.262600328,0.408101377,0.30089108,0.476416018,0.301948479
2019-12-02,0.385076389,124.7698746,230.6829376,2026700,458500,1.554075539,2.83224131,0.272857337,0.24669482,0.416249405,0.292476526,0.365227904,0.256189318
2019-12-03,0.443318805,127.8188553,233.495163,1953900,341000,1.838542023,3.149855128,0.361559591,0.293015354,0.407839228,0.336383615,0.443017588,0.267592714
2019-12-04,0.238523475,128.1809082,233.8827209,1908600,348300,1.714178937,3.169253486,0.345272019,0.327547553,0.421754326,0.341469354,0.455951266,0.228057592
2019-12-05,0.337465326,128.6287537,234.4590759,1945300,277400,1.722591157,2.910151807,0.356158378,0.325393364,0.401028087,0.328470596,0.456199154,0.208755407
2019-12-06,0.314402433,129.0670319,235.0056305,1532200,399700,1.447583157,2.30419644,0.329785875,0.316681271,0.412975767,0.256192848,0.5343364,0.253409532
2019-12-09,0.373144973,129.4672241,236.2577209,1579800,324600,1.448898993,2.181854606,0.381882064,0.347096244,0.488189493,0.25397166,0.462725125,0.248704913
2019-12-10,0.406147339,127.6759567,234.1212158,1314500,540000,1.534834592,2.124342672,0.391371451,0.330981719,0.571581986,0.236714784,0.358590533,0.278610848
2019-12-11,0.371757754,128.2571564,234.2901459,1916600,554500,1.281193559,1.608298988,0.359490567,0.319106139,0.611431733,0.242293462,0.460694843,0.309635452
2019-12-12,0.358912967,126.9016342,226.6186218,2335700,676800,1.286191075,1.556959706,0.366834221,0.322658784,0.599016334,0.220755644,0.543779206,0.469355483
2019-12-13,0.417101808,127.555336,234.0019684,2966400,749300,1.317812708,2.774905849,0.366056038,0.297354028,0.503649583,0.200914091,0.587786898,0.70105901
2019-12-16,0.395106351,129.3050537,233.2069855,2026600,994800,1.311480505,2.72870251,0.381284407,0.334979192,0.427560511,0.194758275,0.72821761,0.990222543
2019-12-17,0.308694452,128.0071716,226.1714325,1990500,1537400,0.830919372,2.573976589,0.328190402,0.325964387,0.34725956,0.275259664,0.698008381,1.077252898
2019-12-18,0.41154085,131.9007874,232.4318695,2958100,1750600,0.821238665,3.471619666,0.272552302,0.295970704,0.346517772,0.259143449,0.7321879,1.153198349
2019-12-19,0.626997477,134.5157013,236.6552124,2640400,882100,1.398540577,3.451674783,0.43079206,0.302282957,0.32280452,0.443907587,0.646499633,1.103778395
2019-12-20,0.777080323,136.5153656,239.7059326,3225900,1202000,2.314935006,3.643636691,0.637167456,0.40412641,0.354809248,0.608296077,0.688328241,1.088045355
2019-12-23,0.827152061,135.1502228,239.099762,1035200,377800,3.252462499,4.208290884,0.864187557,0.570283548,0.370518252,0.712528653,0.599625235,0.906335956
2019-12-24,0.802020134,134.6310577,238.6426544,561300,203000,3.622501767,4.511795889,0.915833573,0.66565099,0.41807788,0.785826836,0.638963853,0.827007121
2019-12-26,0.845717992,135.1694489,239.7456665,692500,257300,3.670674321,4.784755244,0.94021708,0.719120717,0.484674352,0.844781832,0.669552195,0.780634008
2019-12-27,0.834730304,135.6309204,239.8947449,863700,312700,3.690235719,5.110962783,0.935406596,0.785142526,0.580935074,0.883514158,0.693234089,0.837381349
2019-12-30,0.77764721,135.9385223,236.9930878,1125000,805300,3.378670126,4.48528586,0.83791293,0.695976131,0.615361332,0.822126318,0.709481741,0.921938485
2019-12-31,0.657236492,136.6595612,239.4773865,1591300,787000,2.932875696,4.440032424,0.701765199,0.662353376,0.601842586,0.74793791,0.651061302,0.875265935
2020-01-02,0.565051488,136.2077332,237.3706665,1795500,555800,2.620372589,4.404415793,0.604123029,0.659192865,0.636089254,0.717298335,0.596030858,0.821761201
2020-01-03,0.292243383,136.9576111,239.5171356,1254500,787400,1.385525086,2.299159329,0.31724001,0.38416561,0.554582176,0.419894556,0.488189864,0.574831454
2020-01-06,0.183162544,135.8039398,239.735733,1631100,810600,0.85644058,1.239563562,0.19747634,0.208317851,0.397234388,0.210775776,0.4445811,0.346138044
2020-01-07,0.138827313,133.5062561,235.95961,1667200,539300,0.741379021,1.038604307,0.15793789,0.149938851,0.331422957,0.126014516,0.356897954,0.33151231
2020-01-08,0.211455857,134.063858,238.523407,2644600,547800,1.010536986,1.381921783,0.219661579,0.186018554,0.243384474,0.202162683,0.521824593,0.419872653
2020-01-09,0.2632019,134.8329773,239.6860657,1534400,358900,1.113312325,1.372773591,0.236501663,0.191207623,0.220194862,0.22171858,0.597558725,0.442904052
2020-01-10,0.256024097,136.8999329,243.2932587,2760400,387000,1.098401345,1.416514141,0.227149749,0.21818188,0.2190333,0.206767921,0.63842528,0.492684124
2020-01-13,0.249366884,137.7555542,248.4805145,1743200,669000,1.177982065,2.024108655,0.250217675,0.308115051,0.221517733,0.246851091,0.612673719,0.526039996
2020-01-14,0.292072872,136.4673157,247.0992584,1667100,526300,1.352766945,3.617958069,0.290673494,0.525010273,0.402758626,0.403231153,0.53343068,0.730636092
2020-01-15,0.28385785,138.4861908,247.9339752,1431600,352200,1.36633191,4.094682007,0.296764146,0.550333174,0.469767804,0.463987057,0.422635354,0.752552171
2020-01-16,0.30276393,139.6206207,249.1562653,1505500,698000,1.581947737,4.606245233,0.354156025,0.625490089,0.438551486,0.533264342,0.355891662,0.720234751
2020-01-17,0.374096869,139.6398468,250.4580078,2070000,533200,1.936610113,4.859204308,0.430121351,0.666499692,0.588532006,0.548931831,0.356277885,0.621968191
2020-01-21,0.410467157,142.4855347,252.8429565,1650500,650200,2.186038251,5.221465363,0.494378673,0.696330954,0.637236895,0.569818618,0.315713572,0.507440751
2020-01-22,0.588165102,142.9469757,251.0244446,1920100,586000,2.81092645,5.650491032,0.648838574,0.715411251,0.77070046,0.611422491,0.330909182,0.50648983
2020-01-23,0.668965489,143.9948883,253.4093628,1246800,387300,2.948888927,4.817541098,0.62204042,0.553140671,0.9593219,0.519307743,0.331218509,0.549315976
2020-01-24,0.605875782,144.1102142,251.5610504,868100,316600,3.027521167,4.221870804,0.641300863,0.498071625,0.948704179,0.432227664,0.310059179,0.761508251
2020-01-27,0.471761807,144.4947815,251.153656,1363900,482300,2.921742451,3.015488497,0.609113325,0.328137501,1.083795606,0.297183193,0.289451105,0.933263115
2020-01-28,0.464071347,145.8695526,250.1698303,1539100,574100,2.94387141,2.094001399,0.61245176,0.219195575,1.085139058,0.231635681,0.274674659,0.978378285
2020-01-29,0.250650396,143.2930756,247.7749634,1519400,449300,3.065882272,1.995668724,0.632270802,0.230318836,1.089781241,0.235018789,0.349593707,1.145172846
2020-01-30,0.21294748,145.2927399,252.1473541,968300,557100,2.439742925,1.876320408,0.535539055,0.218719661,0.795074222,0.239306838,0.398024098,1.319057883
2020-01-31,0.21509159,144.0525665,247.993576,1293900,537800,2.126716844,1.687567411,0.509474547,0.197704885,0.682418359,0.229561331,0.385086381,1.278764681
2020-02-03,0.373633682,143.4276733,248.0134583,1225000,518500,1.728203511,1.857858527,0.43856808,0.227258273,0.757727994,0.250067766,0.341811522,1.282383529
2020-02-04,0.261646073,144.6390076,252.5746613,1264700,411700,1.035793394,2.064963931,0.250689439,0.301752059,0.625528491,0.243093692,0.35842594,1.115572352
2020-02-05,0.226644904,144.1679382,252.9721527,1257900,357600,0.901885291,2.034228858,0.222631119,0.280527878,0.551876576,0.242712206,0.373931565,0.859306167
2020-02-06,0.285040173,144.6870575,254.8900299,1005100,508600,0.786892164,2.16998672,0.228900129,0.218634036,0.537621109,0.233422085,0.405825639,0.755099593
2020-02-07,0.318216035,144.6774597,257.1954956,1119300,363800,0.784162615,2.4071192,0.237417708,0.194454228,0.501311291,0.252540617,0.523430773,0.868693225
2020-02-10,0.437903265,147.0135956,263.0783386,1583600,717900,0.781103514,3.12493623,0.25827641,0.210948546,0.516835353,0.24034119,0.564884644,0.986991765
2020-02-11,0.610269369,154.8103485,282.2174377,3488200,1776900,1.12424638,4.806003741,0.240547953,0.297721487,0.610153,0.22334001,0.690889477,1.045444774
2020-02-12,0.891167003,156.9061737,290.9720764,1969900,1099000,3.399625943,10.38840278,0.366289821,0.528817562,0.628123803,0.290835849,0.847818224,1.092049311
2020-02-13,1.006459399,157.5887299,287.9611511,1202800,611800,4.805388059,14.71936319,0.290821951,0.231945834,0.645876986,0.24008605,0.883129753,1.107892297
2020-02-14,0.806237729,159.5595398,292.7608032,1424600,425200,5.799553963,16.75682125,0.292101052,0.348354734,0.606772228,0.300282124,0.889314748,1.155336119
2020-02-18,1.053273037,159.7902832,289.8889771,1275300,581200,6.587834646,18.00238448,0.207862132,0.233235704,0.455237942,0.281888553,0.912285436,0.924030842
2020-02-19,0.773332471,159.2038574,288.0307007,1211500,576300,6.869672595,17.63521955,0.108712584,0.094304099,0.62479442,0.289814774,0.83387299,0.47796707
2020-02-20,0.879352539,160.5401611,290.2963867,2180300,606300,6.82457151,16.73634072,0.093911871,0.220337762,0.897789141,0.425949397,0.713418983,0.411887546
2020-02-21,0.800221768,161.5688171,293.794281,3006000,1696000,6.467349847,15.11432766,0.221746312,0.385912463,1.06156328,0.547701375,0.348258686,0.363972907
2020-02-24,0.620323212,159.934494,293.6552124,2092400,825400,5.796231632,12.84730346,0.213850144,0.280400874,1.186806946,0.510600393,0.39946107,0.360115538
2020-02-25,0.490865049,156.7234955,289.2629089,2038500,881600,4.233558326,9.159273073,0.415909777,0.405476533,1.171679676,0.466076675,0.391100377,0.343533744
2020-02-26,0.432013337,156.40625,286.47052,2293700,844400,2.076224579,3.422739843,0.605030869,0.587483473,1.211502048,0.426249223,0.386492242,0.319938626
2020-02-27,0.440093189,142.6681671,270.1834106,5822200,1324900,1.788636724,2.50562002,0.634426642,0.570856613,1.351651472,0.614783626,0.38580074,0.303618938
2020-02-28,0.65905927,137.7555542,263.4261169,6204100,1942500,5.43447806,6.814189,0.991100632,0.829873369,1.067742304,0.667103572,0.393132554,0.313757835
2020-03-02,0.817007365,150.205368,283.2608032,4077800,1231500,8.248035682,10.39702652,0.643440097,0.550557508,1.054001415,0.742236408,0.402136774,0.310461644
2020-03-03,0.802741593,152.0223694,284.8607483,4248500,1193900,8.256209748,10.11827218,0.575320529,0.47230563,0.937275908,0.648796884,0.379661573,0.578418772
2020-03-04,1.168744241,157.24263,301.3366394,2384700,1180800,8.064230128,9.962504256,1.222140302,1.167065923,0.855895583,0.583350437,0.296405676,0.564279313
2020-03-05,1.192603385,155.9736176,298.434967,2513900,1020600,7.93844793,11.31000536,0.766426259,0.714086295,0.953358029,0.603055373,0.322360322,0.559104038
2020-03-06,1.098853852,154.6084747,283.7775574,3109400,1049600,7.613596423,11.95552995,0.911571563,0.85171439,0.920647231,0.583683922,0.337374176,0.565979135
2020-03-09,0.962744222,144.4755554,263.4775085,3291300,1079100,7.045224371,11.69023388,0.787276465,0.735536974,0.768326087,0.612077295,0.720318375,0.694348492
2020-03-10,0.962073744,153.1952667,280.5775452,2944400,1176900,6.891428648,13.14605522,0.745624369,0.813775242,0.57822849,0.477137172,1.183697843,0.782100443
2020-03-11,0.995783478,147.9076843,273.4210205,3287100,1096000,6.640684877,12.93101524,0.743746032,0.699973604,0.569139573,0.645348197,1.078442218,0.750456592
2020-03-12,0.937007457,138.0827026,262.7310181,3854100,1721500,6.331075641,13.04069866,0.731025613,0.741939055,0.500023344,0.490891564,1.229648076,0.739705663
2020-03-13,0.956283565,150.2718658,280.5775452,3769000,1530100,7.018135281,13.86820953,0.636368384,0.65768065,0.706358202,0.838096105,1.372713669,1.468025553
2020-03-16,0.859077202,131.6005249,255.5147552,3833900,1664800,5.765071363,12.66349438,0.515165931,0.403305106,0.612060575,0.704830485,1.319392016,1.886927289
2020-03-17,1.085652699,142.3072357,273.1820984,4441300,1576700,8.285455589,14.99742285,0.375062193,0.586298055,1.232867081,1.392967838,1.377143419,2.507508036
2020-03-18,1.103307771,134.0131683,259.0382996,4357000,1528900,8.400287851,14.89894521,0.306753641,0.369863242,0.887217482,0.607137683,1.185007986,2.347951993
2020-03-19,1.193632834,126.6880264,243.9986572,4548200,1396200,8.635782369,13.22825746,0.250429021,0.354628636,0.846493769,0.51909575,0.876273719,2.540549824
2020-03-20,1.139907788,124.081604,228.2622681,5346100,1384300,9.513748219,12.8264623,0.3941613,0.393116236,0.89832232,0.537123347,0.858515067,2.35517605
2020-03-23,1.000779456,113.3458252,214.4568329,4029300,1736200,10.01523259,16.5378315,0.41949592,0.560241831,0.987586285,0.655405711,1.016341151,2.040425015
2020-03-24,0.911272971,119.8667374,241.1121368,4397100,1703100,12.69438865,22.32840773,0.596636997,0.727536671,1.002378583,0.602758072,0.991431652,1.581009099
2020-03-25,1.007483629,123.9847031,242.0079651,3121700,1178900,12.08217848,21.1914133,0.624553088,0.672570389,1.072487405,0.74361428,0.879548835,1.347006129
2020-03-26,0.890407131,138.0439301,263.2585449,4092400,1038400,11.08973006,20.16936348,0.808014483,0.911201414,0.968858443,0.625385127,1.000615749,0.777928669
2020-03-27,0.878983534,132.6372833,260.1630249,3220000,849700,11.08676133,20.20676004,0.954309563,1.017087465,0.936415874,0.631904716,1.121244143,0.725804736
2020-03-30,0.880499642,143.4602814,277.3625793,2934600,824700,8.73041414,17.66099638,0.853496109,0.955496175,1.065641689,0.968867286,1.022560431,0.679364299
2020-03-31,0.988742936,139.9139709,268.7130432,3078400,1856000,9.901688288,19.89083547,0.957961076,1.071654892,0.994850715,1.127877042,1.050408619,0.633694405
2020-04-01,0.963575751,133.3155365,259.2572937,2519000,834500,9.590995858,19.36239095,0.924592431,1.056448449,1.041347932,1.134541592,0.83472811,0.624268136
2020-04-02,0.876561509,141.8227844,273.6599121,3240000,1091700,9.557837151,19.37407411,0.930546685,1.069706009,1.025720129,1.084189359,0.993123634,0.586831842
2020-04-03,0.977447164,141.0960693,263.5671082,2117600,668600,10.23167841,20.60835754,0.980392563,1.107991283,0.897682888,1.07364555,1.005442522,0.541619284
2020-04-06,0.770033224,144.1288452,276.1681519,3275700,1380500,10.35853915,18.88484428,1.020074802,1.01855244,0.909556314,1.084059437,1.047201447,0.565417247
2020-04-07,0.490073873,141.9874878,275.3719177,2645600,734100,8.326463654,12.7623918,0.857799644,0.696877231,0.970350713,0.901279186,1.04864237,0.650187082
2020-04-08,0.551439338,152.4713593,300.653656,2153800,864100,6.309236729,10.82657087,0.660236866,0.612571196,0.910647494,0.766039116,1.051168624,0.562058935
2020-04-09,0.47028345,159.0407257,304.3861694,4349900,1386200,5.655615733,12.21008799,0.57211974,0.703623483,1.098489313,0.808180735,1.028596315,0.583718748
2020-04-13,0.691101265,152.17099,287.6544495,1725500,601700,7.924858035,15.49225146,0.808627966,0.903286607,1.269796105,1.114792369,0.882602783,0.753663704
2020-04-14,0.587795815,160.629776,301.2010193,2460700,805800,7.485436755,14.80750696,0.769758556,0.882323378,1.400578127,1.180230265,0.961753396,0.755496228
2020-04-15,0.723274794,157.4129181,300.4147644,2697900,661200,8.936557721,16.40467826,0.91896931,0.971920134,1.356978981,1.229052765,1.053704403,0.823722544
2020-04-16,0.662100406,156.7734222,307.2627258,2038600,584900,9.179277306,16.81095346,0.938931935,0.987914911,1.349968584,1.135528645,1.449107519,0.926494338
2020-04-17,0.635904329,161.860321,313.3641663,2058900,762700,7.785451087,15.70407227,0.795257509,0.903021568,1.158210254,0.930345903,1.57033051,1.043012715
2020-04-20,0.618743387,157.3741608,298.8719788,1883500,585500,7.810073522,16.3894058,0.79474498,0.925128169,0.915376976,0.740455443,0.671541692,1.033082164
2020-04-21,0.635128504,154.7095795,292.6610413,2103500,555800,6.731453912,12.73989202,0.674775886,0.693304441,0.754494305,0.615470095,0.649103825,0.750899295
2020-04-22,0.627394715,158.1008606,305.1326904,1649400,608200,5.691452461,10.71729885,0.56269977,0.569751198,0.855101865,0.599581002,1.260029721,0.645456583
2020-04-23,0.567018225,155.5622559,305.242157,1537200,637200,3.189925636,7.249950601,0.311767364,0.368454376,0.803638641,0.384349196,0.865164691,0.449778249
2020-04-24,0.497119803,156.589325,304.366272,1475000,731700,2.82542873,7.358712136,0.276622942,0.369815092,0.778099167,0.413040228,0.804278838,0.441074055
2020-04-27,0.479943923,158.7112732,307.3622437,1626500,653000,2.769531784,7.357883454,0.271761303,0.371211256,0.731755803,0.37385554,0.634366035,0.450601118
2020-04-28,0.485357038,156.2501984,303.8885193,2059900,662500,2.181134183,5.641673782,0.219670905,0.29830952,0.527319578,0.309044385,0.485453764,0.403028889
2020-04-29,0.385483185,150.6110077,290.1129456,3280000,1031500,1.973447426,5.579000535,0.199949846,0.297770888,0.576454016,0.28808208,0.358648281,0.391772
2020-04-30,0.35993366,154.4770203,288.5701599,3669500,1679300,2.898699348,7.043968517,0.244240714,0.305522651,0.611168519,0.358513385,0.355613621,0.4337224
2020-05-01,0.426823065,151.5508728,285.4248962,1553200,584100,2.97808399,8.132092741,0.242977661,0.324899382,0.663234451,0.37167677,0.392388271,0.41033919
2020-05-04,0.49129677,152.829834,287.1567688,1803800,797600,2.654106755,8.195111898,0.205682087,0.313280148,0.749327974,0.393728341,0.359110151,0.452172916
2020-05-05,0.498981496,153.7503357,293.1388245,1174900,730900,2.666338149,8.890415535,0.210824552,0.342210063,0.770145646,0.385199449,0.351428504,0.471870094
2020-05-06,0.479409803,150.1749878,287.0075073,1581600,818900,2.692642931,8.865805386,0.208500445,0.319131996,0.766327372,0.39035131,0.297519383,0.464400211
2020-05-07,0.467725029,149.8843079,284.7977905,2337300,874600,2.791900968,8.880147621,0.226028861,0.331576668,0.612109406,0.296192263,0.221797648,0.503144121
2020-05-08,0.395649104,152.8007965,290.5011292,1438600,708500,3.01851026,8.669116498,0.247972127,0.33909668,0.457005953,0.271242182,0.183856729,0.525266892
2020-05-11,0.358284164,154.8258667,295.1792603,2017700,1005600,2.816279171,7.740754886,0.236107879,0.313408524,0.451863685,0.265709787,0.230569793,0.409781283
2020-05-12,0.345782253,149.4289093,287.8236694,1961200,666000,2.144683919,5.711309331,0.188138735,0.250299511,0.358533263,0.132499252,0.31790445,0.256856874
2020-05-13,0.353230191,148.4308929,282.7673035,2143700,789400,1.973488734,3.30274125,0.18312129,0.19163683,0.354964462,0.17415003,0.331058447,0.239150424
2020-05-14,0.327467233,147.3166046,281.6127014,1718500,682000,2.249233461,3.800046776,0.217788021,0.215590475,0.347322269,0.206533109,0.301104744,0.257838752
2020-05-15,0.280924936,145.4756622,282.7772217,2593900,596300,2.439466938,4.331912191,0.230062795,0.231938729,0.341777641,0.243315139,0.334335985,0.260992668
2020-05-18,0.376326954,151.5411682,287.9829102,2565900,847300,3.005366531,4.550992089,0.277649047,0.236027438,0.325249798,0.276101972,0.24880762,0.323826333
